"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:19:27,FALSE,NA,"846607648304709633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RivalLuly",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 06:19:17,FALSE,NA,"846607608106541056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohamadFalah11",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:17:35,FALSE,NA,"846607180753076225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","k4mvret",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:17:05,FALSE,NA,"846607052017319936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaingenLisa",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 06:13:54,FALSE,NA,"846606251354030080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SofyanGuntur10",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:13:23,FALSE,NA,"846606124522491904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SofyanGuntur10",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:13:10,FALSE,NA,"846606070306914304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edithyakiayaho2",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:11:55,FALSE,NA,"846605751892164608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zahzahraa_",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 06:11:52,FALSE,NA,"846605743046373376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OlanHutabarat",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 06:11:11,FALSE,NA,"846605571092496385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kusumahadi44",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 06:10:52,FALSE,NA,"846605489110593536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","achmad_marendes",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:10:02,FALSE,NA,"846605280636944384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","achmad_marendes",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:08:51,FALSE,NA,"846604983520911361",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","jostri_mora",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:07:04,FALSE,NA,"846604531639107584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adelide_wibowo",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 06:06:21,FALSE,NA,"846604353448267777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaTriastomo",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:05:33,FALSE,NA,"846604150213246976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BadjaNuswantara",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:04:59,FALSE,NA,"846604006973583360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","detc_ru",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:04:32,FALSE,NA,"846603897640648705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dediansweet",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:04:12,FALSE,NA,"846603811175116800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kusumahadi44",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:04:11,FALSE,NA,"846603807265964033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ronievillie",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:03:00,FALSE,NA,"846603508715433984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wakilgubernurKW",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:02:53,FALSE,NA,"846603480768786432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IqfarParyadi",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 06:02:10,FALSE,NA,"846603298576654337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GuaKafir",210,TRUE,FALSE,NA,NA
"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn",FALSE,0,NA,2017-03-28 05:59:54,FALSE,NA,"846602728562343937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","watson_katia",92,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:59:49,FALSE,NA,"846602708370911232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gongping_",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:59:40,FALSE,NA,"846602670399864832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gongping_",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:58:17,FALSE,NA,"846602324495630337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hamka_sutra",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:58:06,FALSE,NA,"846602278144360448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vhanyfaisal",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:57:10,FALSE,NA,"846602040956481536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IqfarParyadi",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:48:48,FALSE,NA,"846599936166641664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cririnwulandari",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:47:11,FALSE,NA,"846599531202461696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","intermakcz",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:44:27,FALSE,NA,"846598840190812160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdangSaputra946",210,TRUE,FALSE,NA,NA
"@GunRomli sayangnya yang mencanangkan jakarta bersyariah. Mereka tidak syariah terlebih dahulu.. lbih adem tentrem jaga maqom ademmmmm",FALSE,0,"GunRomli",2017-03-28 05:44:20,FALSE,"846571170220589057","846598812747481088","45602536","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GusZaw",0,FALSE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:41:51,FALSE,NA,"846598186609229825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salammuly109gm1",110,TRUE,FALSE,NA,NA
"RT @hilaz_28: Jakarta bersyariah sebentar lagi,,  hemmm.. https://t.co/kr6hrqL2Gn",FALSE,0,NA,2017-03-28 05:37:31,FALSE,NA,"846597095293280256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saroh1951",92,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:36:47,FALSE,NA,"846596913222770688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Baby_Boo_2000",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:33:59,FALSE,NA,"846596206553788416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BongSofie",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:33:41,FALSE,NA,"846596132054614017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BongSofie",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:29:21,FALSE,NA,"846595040067543041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pasar_iko",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:26:55,FALSE,NA,"846594429360091136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EPras92",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:26:25,FALSE,NA,"846594302692081664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lu_lu_cute",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:25:05,FALSE,NA,"846593967999234048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ongkiong",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:24:31,FALSE,NA,"846593823513833472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pasar_iko",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:24:12,FALSE,NA,"846593747190145025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdamsCornerID",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:23:59,FALSE,NA,"846593689283526657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EPras92",210,TRUE,FALSE,NA,NA
"RT @hariadhi: Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/1hR2bdqda6",FALSE,0,NA,2017-03-28 05:21:24,FALSE,NA,"846593038688239618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iwan_Kapuk",33,TRUE,FALSE,NA,NA
"RT @hariadhi: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/afWQLxl1IC",FALSE,0,NA,2017-03-28 05:21:08,FALSE,NA,"846592974033059841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iwan_Kapuk",42,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:21:04,FALSE,NA,"846592957700452353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReSAprakasa",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:20:39,FALSE,NA,"846592849923649537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","say_hery",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:18:36,FALSE,NA,"846592335928438785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rofi_ra43",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:18:12,FALSE,NA,"846592234405343232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrhandoyo_",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 05:16:08,FALSE,NA,"846591716509417473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EvertNunuhitu",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:12:36,FALSE,NA,"846590825735766018",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cadarmerah",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:11:34,FALSE,NA,"846590565995048961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhalidFaruq24",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:11:03,FALSE,NA,"846590436500156416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaksmonoHp",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:10:01,FALSE,NA,"846590176000323588",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srihandoko16",210,TRUE,FALSE,NA,NA
"RT @GunRomli: NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/jj1zsDYIpF",FALSE,0,NA,2017-03-28 05:08:03,FALSE,NA,"846589681982582785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","hermione_rus",69,TRUE,FALSE,NA,NA
"#BaDjaBerbhinneka NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku https://t.co/NFZHvlhwKA",FALSE,0,NA,2017-03-28 05:08:01,FALSE,NA,"846589671366811648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LunaSusanto",0,FALSE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:07:20,FALSE,NA,"846589499362684928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solidaritas67",210,TRUE,FALSE,NA,NA
"Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/sbunX8yqL9 #BaDjaBerbhinneka",FALSE,0,NA,2017-03-28 05:06:00,FALSE,NA,"846589166460813313",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LunaSusanto",1,FALSE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:04:43,FALSE,NA,"846588842144514049",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","egif",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:03:40,FALSE,NA,"846588577278439424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guruntala",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Ikrar NKRI Bersyariah oleh FUI, Rizieq sbg presiden dan dimulainya dari Jakarta Bersyariah via Anies https://t.co/dmx46qj20F",FALSE,0,NA,2017-03-28 05:03:26,FALSE,NA,"846588518830780417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hapuspungli",99,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:01:46,FALSE,NA,"846588099488460802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FoerQoen",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:00:49,FALSE,NA,"846587859154849797",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","witapril28",210,TRUE,FALSE,NA,NA
"Lah kurang bersyariah apa coba Jakarta, toh gubernurnya santri kehormatan dan paling dianggap islami.<ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/bM3JjJKAM9",FALSE,0,NA,2017-03-28 05:00:35,FALSE,NA,"846587802376556545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Komaini_ahmad24",0,FALSE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 05:00:02,FALSE,NA,"846587663083720708",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","ulyarthasinaga",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 04:59:40,FALSE,NA,"846587570209284096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yantohuang",210,TRUE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 04:59:02,FALSE,NA,"846587411299680257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vandanc",110,TRUE,FALSE,NA,NA
"NU: Jualan “Jakarta Bersyariah” Anies-Sandi Tak Akan Laku 

https://t.co/EAjKlQMVT9 

#BaDjaBerbhinneka https://t.co/bICXH3w4KU",FALSE,0,NA,2017-03-28 04:59:00,FALSE,NA,"846587403540348928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WantiTatia",0,FALSE,FALSE,NA,NA
"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…",FALSE,0,NA,2017-03-28 04:58:58,FALSE,NA,"846587394669199360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jualkaos2010",110,TRUE,FALSE,NA,NA
"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…",FALSE,0,NA,2017-03-28 04:58:43,FALSE,NA,"846587333533061121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jualkaos2010",210,TRUE,FALSE,NA,NA
"Smg wacana Jakarta Bersyariah Anies-Sandi lahir dr pikiran yg jernih tuk kemaslahatan umat, bukan kepentingan politik #BaDjaBerbhinneka",FALSE,0,NA,2017-03-28 04:57:00,FALSE,NA,"846586901280665601",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WantiTatia",0,FALSE,FALSE,NA,NA
